Company,Industry,Revenue,Employees,#job30,#job90,MonthlyCharge,TotalCharge,Churn
comp_561,finance,18120,9060,6,81,743,4752,0
comp_562,travel,19330,6443,6,34,344,357,0
comp_563,service,46810,15603,8,18,938,1053,1
comp_564,IT,14690,3672,5,56,431,1478,1
comp_565,service,49720,24860,4,10,549,605,1
comp_566,health,68160,22720,8,56,654,1573,0
comp_567,consulting,13060,3265,8,15,699,2230,1
comp_568,gov,9360,3120,8,72,349,1008,0
comp_569,finance,68610,22870,8,64,536,812,0
comp_570,consulting,20500,6833,4,86,970,3932,1
comp_571,consulting,24010,8003,7,65,1080,7615,1
comp_572,energy,72310,18078,9,91,714,839,0
comp_573,travel,20680,10340,4,29,799,4675,1
comp_574,finance,2250,1125,5,45,1085,1285,0
comp_575,retail,5540,1847,7,61,601,2660,1
comp_576,service,66480,22160,7,62,292,3057,0
comp_577,service,85210,28403,8,82,314,569,0
comp_578,health,82120,20530,3,78,949,1686,1
comp_579,consulting,70400,35200,5,60,757,6296,1
comp_580,finance,2410,602,3,20,1121,3104,1
comp_581,finance,32940,8235,8,82,958,2882,0
comp_582,energy,54980,18327,8,53,1117,5187,0
comp_583,travel,10200,5100,7,73,1085,7033,0
comp_584,retail,11410,3803,3,22,1019,2928,1
comp_585,energy,38960,12987,3,17,628,3396,1
comp_586,energy,4400,1467,6,23,884,3973,0
comp_587,health,84480,42240,7,54,536,688,0
comp_588,gov,21360,10680,9,51,922,1556,0
comp_589,consulting,83480,27827,5,54,1171,4475,1
comp_590,travel,95230,47615,9,26,333,1067,0
comp_591,service,37210,9302,5,39,1120,2126,0
comp_592,energy,18520,4630,8,77,829,2024,0
comp_593,consulting,20340,5085,4,29,620,814,1
comp_594,IT,83420,20855,7,80,146,180,1
comp_595,retail,14290,4763,9,57,253,634,1
comp_596,finance,33930,8482,9,72,491,3355,0
comp_597,travel,46310,11578,9,50,389,629,0
comp_598,energy,13590,6795,5,88,739,1078,0
comp_599,energy,7820,2607,6,72,655,1804,0
comp_600,IT,93740,31247,6,86,1030,4317,1
comp_601,energy,7490,3745,3,71,983,3042,1
comp_602,health,82280,41140,4,60,785,1112,1
comp_603,service,37170,12390,4,89,758,3743,1
comp_604,service,19190,4798,9,43,569,2178,0
comp_605,health,9690,3230,6,62,923,1954,0
comp_606,finance,16190,4048,8,44,315,527,0
comp_607,health,24180,8060,3,55,1056,3621,1
comp_608,finance,32390,16195,7,21,167,305,0
comp_609,retail,56620,14155,4,18,596,4030,1
comp_610,energy,82510,41255,8,93,162,183,0
comp_611,energy,65960,21987,3,32,678,1932,1
comp_612,service,45160,22580,6,46,376,1133,0
comp_613,service,33150,11050,6,63,1180,10827,0
comp_614,IT,2850,712,6,41,221,1180,1
comp_615,energy,5250,2625,7,60,955,2652,0
comp_616,finance,3510,1170,7,65,264,502,0
comp_617,retail,35900,11967,3,30,697,3837,1
comp_618,retail,65360,21787,3,99,928,1141,1
comp_619,IT,55000,18333,6,78,100,396,1
comp_620,gov,28230,9410,9,57,682,1210,0
comp_621,IT,53840,13460,5,61,462,2056,1
comp_622,energy,85840,42920,7,46,704,3301,0
comp_623,gov,33150,8288,3,88,629,1513,1
comp_624,consulting,45700,11425,3,15,138,485,1
comp_625,finance,56730,28365,4,29,508,1031,1
comp_626,consulting,88980,29660,7,10,1104,1269,1
comp_627,gov,31500,10500,8,10,599,792,1
comp_628,retail,43860,14620,8,54,880,7041,1
comp_629,gov,76100,38050,3,34,914,1706,1
comp_630,gov,82390,20598,7,25,638,3135,0
comp_631,IT,73220,36610,4,19,793,1186,1
comp_632,travel,91350,22838,4,23,676,1002,1
comp_633,IT,19920,4980,3,88,719,5640,1
comp_634,consulting,90320,22580,6,81,272,492,1
comp_635,travel,920,307,7,43,619,3267,0
comp_636,travel,85330,28443,4,69,564,713,1
comp_637,gov,80930,26977,5,98,1011,2959,0
comp_638,health,4400,2200,4,86,568,3112,1
comp_639,IT,99950,33317,7,63,681,2986,1
comp_640,finance,21710,10855,6,53,843,1108,0
comp_641,travel,90590,30197,7,42,952,6753,0
comp_642,health,87310,29103,6,13,323,2357,1
comp_643,travel,41460,20730,4,82,715,1448,1
comp_644,travel,34070,8518,4,73,1112,4040,1
comp_645,travel,31880,7970,7,20,553,914,0
comp_646,consulting,15110,5037,5,86,377,2527,1
comp_647,travel,11390,2848,3,71,859,8995,1
comp_648,energy,30190,10063,9,55,1054,7579,0
comp_649,consulting,72880,18220,9,86,1023,4030,1
comp_650,consulting,86370,21592,8,79,1053,4910,1
comp_651,energy,70310,17578,6,11,1023,1043,1
comp_652,travel,10050,2512,5,86,1065,1896,0
comp_653,gov,52700,26350,7,44,373,2000,0
comp_654,service,60900,15225,7,77,282,1304,0
comp_655,IT,93180,23295,9,22,1074,4666,1
comp_656,retail,86610,21652,9,54,233,536,1
comp_657,finance,19170,6390,9,74,1059,5970,0
comp_658,consulting,32090,8022,5,88,1054,4189,1
comp_659,energy,15420,5140,9,19,813,2476,1
comp_660,energy,87350,29117,3,19,625,1205,1
comp_661,retail,40260,20130,6,99,321,2157,1
comp_662,travel,81280,27093,3,16,126,643,1
comp_663,travel,32800,16400,5,95,594,681,0
comp_664,finance,78990,39495,3,47,166,207,1
comp_665,IT,94210,31403,7,82,396,1997,1
comp_666,retail,11100,2775,3,51,628,1319,1
comp_667,service,82010,27337,6,50,248,2707,0
comp_668,finance,48360,12090,4,59,331,2442,1
comp_669,consulting,3690,922,9,83,1113,2795,1
comp_670,consulting,90970,45485,8,72,700,2913,1
comp_671,finance,81690,40845,8,97,140,198,0
comp_672,gov,87600,43800,6,22,1175,3882,0
comp_673,energy,16050,4012,3,74,970,1277,1
comp_674,health,45210,11302,5,80,412,2612,0
comp_675,travel,23950,5988,9,55,224,1317,0
comp_676,energy,19600,4900,7,36,335,571,0
comp_677,travel,49070,16357,4,20,742,2145,1
comp_678,energy,79700,26567,5,67,369,632,0
comp_679,IT,52360,17453,5,75,724,3243,1
comp_680,IT,94710,31570,5,49,443,653,1
comp_681,finance,11180,5590,8,68,237,404,0
comp_682,health,60300,20100,6,41,1059,1391,0
comp_683,retail,27860,9287,5,42,160,358,1
comp_684,IT,13110,4370,9,76,694,2327,1
comp_685,retail,96250,32083,8,18,798,1664,1
comp_686,IT,44580,14860,7,43,238,731,1
comp_687,finance,360,120,9,15,1123,9193,1
comp_688,finance,69660,34830,6,81,725,7122,0
comp_689,consulting,27330,9110,5,41,378,2896,1
comp_690,gov,83840,20960,5,45,324,607,0
comp_691,retail,42570,10642,6,72,561,4540,1
comp_692,health,51220,17073,3,60,117,175,1
comp_693,finance,87890,29297,3,72,1124,2751,1
comp_694,consulting,83790,27930,7,92,209,448,1
comp_695,IT,73980,36990,9,61,689,1581,1
comp_696,gov,78960,26320,8,39,738,1112,0
comp_697,service,10380,2595,7,93,375,1213,0
comp_698,retail,8540,2847,7,19,230,1276,1
comp_699,health,54220,27110,6,76,1072,1403,0
comp_700,gov,18240,9120,8,41,1128,6432,0
comp_701,IT,26210,13105,8,15,681,688,1
comp_702,gov,68330,17082,4,10,904,2032,1
comp_703,energy,32220,8055,6,77,999,1696,0
comp_704,gov,83860,27953,5,82,961,1195,0
comp_705,retail,25450,12725,8,86,669,3703,1
comp_706,consulting,21320,10660,7,16,795,1358,1
comp_707,IT,78780,26260,4,59,374,437,1
comp_708,consulting,29050,9683,3,91,519,2456,1
comp_709,IT,61960,30980,5,48,161,311,1
comp_710,finance,19380,9690,8,12,101,120,1
comp_711,gov,53720,26860,7,19,1141,2100,1
comp_712,travel,70450,35225,9,55,357,413,0
comp_713,finance,47510,15837,9,72,177,460,0
comp_714,IT,77110,19278,9,95,733,2276,1
comp_715,retail,14690,4897,3,52,195,914,1
comp_716,health,54560,27280,5,71,692,789,0
comp_717,travel,10490,3497,4,45,104,774,1
comp_718,health,17530,4382,9,34,809,944,0
comp_719,health,90820,45410,4,61,368,942,1
comp_720,consulting,38680,12893,3,37,1050,4933,1
comp_721,finance,94740,31580,7,58,880,4153,0
comp_722,travel,59920,14980,4,24,967,4602,1
comp_723,service,62360,20787,7,89,394,793,0
comp_724,service,52120,26060,4,77,852,7279,1
comp_725,consulting,92840,46420,3,20,762,1883,1
comp_726,finance,36990,12330,3,56,811,3240,1
comp_727,health,38420,19210,3,29,593,2502,1
comp_728,retail,32800,8200,5,79,1032,1328,1
comp_729,gov,13470,6735,6,91,544,682,0
comp_730,health,67030,22343,3,37,1075,6614,1
comp_731,travel,610,305,6,94,117,605,0
comp_732,health,85480,28493,9,31,874,1254,0
comp_733,service,11610,5805,3,63,903,3834,1
comp_734,finance,11430,2858,4,71,203,1341,1
comp_735,gov,24660,6165,5,75,995,6033,0
comp_736,finance,8260,4130,9,96,742,902,0
comp_737,health,64000,21333,8,48,502,1272,0
comp_738,travel,29060,7265,7,18,354,1446,1
comp_739,gov,68750,22917,3,31,878,3051,1
comp_740,IT,59870,29935,7,10,367,685,1
comp_741,gov,85690,21422,7,34,870,900,0
comp_742,energy,72010,24003,4,86,721,2810,1
comp_743,service,92140,23035,8,99,508,2838,0
comp_744,travel,27190,9063,9,79,1160,2379,0
comp_745,health,51270,17090,7,27,525,705,0
comp_746,travel,440,220,8,61,702,1256,0
comp_747,health,43830,10958,3,17,908,1951,1
comp_748,IT,39020,13007,8,94,878,1236,1
comp_749,energy,52740,17580,3,46,464,900,1
comp_750,retail,58090,14522,9,17,797,1304,1
comp_751,retail,97400,48700,8,60,673,2656,1
comp_752,service,81980,20495,5,19,509,2766,1
comp_753,health,75760,37880,5,52,1191,3884,0
comp_754,consulting,3630,908,9,27,164,1469,1
comp_755,IT,69060,34530,8,79,140,845,1
comp_756,gov,83160,20790,3,20,109,976,1
comp_757,health,80760,40380,6,38,738,999,0
comp_758,retail,45970,22985,7,44,483,1486,1
comp_759,finance,33880,16940,4,59,1195,3912,1
comp_760,gov,10840,5420,8,58,1078,2268,0
comp_761,service,6830,1708,3,15,542,651,1
comp_762,gov,65190,21730,6,79,263,432,0
comp_763,energy,71770,17942,9,42,1104,4033,0
comp_764,retail,54470,13618,7,76,903,2539,1
comp_765,health,53270,13318,5,99,1111,12509,0
comp_766,gov,15400,7700,5,76,298,425,0
comp_767,travel,27480,9160,6,86,225,253,0
comp_768,consulting,47390,23695,4,67,943,4936,1
comp_769,retail,47240,23620,6,15,463,2300,1
comp_770,IT,91840,45920,8,81,478,1583,1
comp_771,service,14610,3652,6,99,986,4663,0
comp_772,finance,93430,31143,5,25,1028,1949,0
comp_773,IT,51340,17113,5,83,722,1889,1
comp_774,energy,99460,49730,8,56,625,2321,0
comp_775,finance,89810,22452,4,18,543,2644,1
comp_776,energy,92410,30803,5,12,1148,2003,1
comp_777,retail,21850,10925,5,91,1160,3914,1
comp_778,gov,61930,15482,3,89,469,2726,1
comp_779,health,50900,12725,5,31,806,4255,0
comp_780,consulting,60730,15182,9,47,1174,3947,1
comp_781,retail,85210,21302,8,32,620,1556,1
comp_782,health,90700,30233,8,86,590,1452,0
comp_783,energy,91290,30430,9,73,474,1657,0
comp_784,travel,49630,24815,4,35,629,1393,1
comp_785,IT,66900,16725,4,94,985,2462,1
comp_786,travel,56970,14242,3,65,123,575,1
comp_787,service,95130,31710,5,10,728,4357,1
comp_788,retail,98670,49335,3,52,862,5693,1
comp_789,travel,52450,26225,8,92,1125,1523,0
comp_790,service,58880,19627,4,43,540,1378,1
comp_791,retail,46850,23425,8,59,233,472,1
comp_792,energy,88290,22072,6,80,1033,7393,0
comp_793,finance,93100,46550,9,60,231,421,0
comp_794,service,46780,15593,9,16,1037,6362,1
comp_795,finance,55270,13818,3,37,543,2040,1
comp_796,health,7510,3755,3,98,732,1923,1
comp_797,health,18150,6050,6,78,270,272,0
comp_798,consulting,49650,12412,6,97,1120,3448,1
comp_799,travel,81520,20380,4,59,116,346,1
comp_800,finance,5310,2655,6,53,374,937,0
comp_801,service,78910,26303,7,64,789,789,0
comp_802,consulting,62540,31270,8,60,431,1581,1
comp_803,consulting,7520,1880,3,67,470,521,1
comp_804,travel,69070,23023,9,31,1121,2657,0
comp_805,finance,21400,5350,4,86,507,2918,1
comp_806,gov,69350,23117,3,69,452,3504,1
comp_807,finance,68700,34350,8,91,249,1412,0
comp_808,service,26060,8687,9,98,214,1506,0
comp_809,health,33020,8255,6,43,695,6144,0
comp_810,energy,83480,41740,4,38,381,2128,1
comp_811,gov,88030,44015,5,39,336,1534,0
comp_812,consulting,47790,15930,6,19,725,2691,1
comp_813,gov,14450,3612,9,46,1020,1066,0
comp_814,service,60880,15220,5,63,899,1088,0
comp_815,finance,97140,32380,5,77,1129,8794,0
comp_816,IT,11630,5815,5,94,152,410,1
comp_817,energy,68320,22773,7,10,223,1471,1
comp_818,service,7750,3875,8,76,1051,8090,0
comp_819,gov,17070,5690,3,55,405,483,1
comp_820,gov,43570,10892,4,73,309,399,1
comp_821,health,51350,25675,8,37,865,1937,0
comp_822,gov,4350,1088,6,31,124,465,0
comp_823,health,65460,32730,4,73,842,1816,1
comp_824,health,78050,19512,3,69,498,699,1
comp_825,finance,2070,518,8,21,721,1611,0
comp_826,consulting,83100,41550,4,99,1103,2810,1
comp_827,retail,15660,3915,8,97,737,1785,1
comp_828,finance,33320,8330,8,47,497,687,0
comp_829,health,41840,10460,9,81,493,545,0
comp_830,gov,84210,28070,4,90,333,1254,1
comp_831,service,32980,10993,5,82,1122,3697,0
comp_832,consulting,88230,22058,7,42,666,3196,1
comp_833,travel,10770,2692,5,60,586,1733,0
comp_834,energy,22000,7333,4,60,341,505,1
comp_835,health,58760,19587,9,13,487,1327,1
comp_836,travel,60750,20250,5,88,206,631,0
comp_837,gov,43230,14410,8,49,353,360,0
comp_838,energy,15410,5137,4,22,906,1151,1
comp_839,service,80710,20178,5,16,591,5228,1
comp_840,health,37780,9445,6,31,1020,1268,0
comp_841,health,15910,3978,8,15,904,2334,1
comp_842,travel,81270,20318,8,43,345,550,0
comp_843,retail,41830,13943,7,94,1059,4557,1
comp_844,service,54240,18080,3,87,282,1183,1
comp_845,service,80960,20240,8,54,105,233,0
comp_846,gov,9100,2275,4,77,685,898,1
comp_847,energy,21670,10835,4,39,245,356,1
comp_848,health,49110,16370,3,25,283,910,1
comp_849,travel,80,27,8,94,357,876,0
comp_850,travel,77560,25853,6,19,1177,10721,1
comp_851,IT,45680,22840,8,34,326,1096,1
comp_852,retail,97640,24410,5,16,806,975,1
comp_853,finance,81150,20288,7,79,1040,5989,0
comp_854,health,31410,15705,6,55,1091,2128,0
comp_855,consulting,43000,10750,6,69,145,742,1
comp_856,consulting,5310,1770,5,93,543,1675,1
comp_857,health,79150,39575,8,19,1119,1220,1
comp_858,gov,12510,4170,9,43,788,3728,0
comp_859,gov,96960,24240,5,25,829,2579,0
comp_860,gov,99660,24915,8,18,799,860,1
comp_861,retail,67640,22547,4,74,311,889,1
comp_862,energy,35100,11700,9,86,359,547,0
comp_863,service,12230,3058,5,94,841,1640,0
comp_864,retail,7480,2493,9,27,283,1736,1
comp_865,service,97060,48530,8,61,1000,1893,0
comp_866,consulting,1400,700,5,31,520,3301,1
comp_867,retail,93180,31060,9,59,394,2571,1
comp_868,finance,27090,6772,4,41,468,2617,1
comp_869,travel,4490,1122,7,15,323,367,1
comp_870,finance,84320,28107,6,96,262,928,0
comp_871,service,33300,16650,3,50,583,2786,1
comp_872,travel,75690,37845,8,91,104,215,0
comp_873,health,83200,41600,4,68,783,4334,1
comp_874,gov,64380,21460,5,49,588,978,0
comp_875,gov,31600,10533,6,54,1015,1588,0
comp_876,energy,98420,24605,6,69,1135,1296,0
comp_877,finance,72920,18230,4,85,288,654,1
comp_878,travel,46310,15437,6,73,786,3905,0
comp_879,service,47190,23595,3,42,1073,2325,1
comp_880,energy,92220,46110,6,18,661,1049,1
comp_881,service,62510,20837,6,29,246,1919,0
comp_882,consulting,93090,46545,3,64,952,4994,1
comp_883,energy,6100,3050,9,74,1046,9301,0
comp_884,consulting,42760,21380,8,44,1011,3341,1
comp_885,retail,75420,37710,5,31,811,3357,1
comp_886,service,14650,7325,4,11,416,3322,1
comp_887,travel,57790,14448,9,60,439,3040,0
comp_888,retail,73630,18408,6,64,1011,1556,1
comp_889,IT,63190,15798,6,31,929,8877,1
comp_890,travel,86950,43475,9,94,688,993,0
comp_891,IT,26700,13350,9,38,431,3539,1
comp_892,retail,81780,27260,6,17,145,182,1
comp_893,consulting,56590,14148,6,50,920,1671,1
comp_894,IT,56860,18953,7,23,291,1157,1
comp_895,travel,53030,26515,3,81,385,1556,1
comp_896,travel,19540,6513,5,78,524,1476,0
comp_897,service,38420,9605,7,83,1075,5157,0
comp_898,consulting,81900,40950,4,22,886,1870,1
comp_899,retail,11560,5780,3,80,409,2990,1
comp_900,energy,24610,12305,4,81,529,2501,1
comp_901,finance,77520,25840,8,66,112,172,0
comp_902,service,69530,34765,5,76,981,2969,0
comp_903,retail,42070,21035,4,24,780,6164,1
comp_904,consulting,38540,19270,5,60,1095,4225,1
comp_905,consulting,71350,35675,7,98,640,3131,1
comp_906,health,86480,43240,3,39,761,3468,1
comp_907,gov,55260,27630,3,46,497,3197,1
comp_908,travel,81510,40755,4,37,362,683,1
comp_909,energy,62010,20670,8,28,1140,3430,0
comp_910,gov,99110,24778,5,13,997,5071,1
comp_911,IT,42910,14303,3,84,301,926,1
comp_912,energy,3050,1525,5,40,493,927,0
comp_913,IT,2270,568,8,89,657,2651,1
comp_914,health,31770,7942,8,41,1126,4247,0
comp_915,health,93350,23338,5,58,527,3650,0
comp_916,health,76320,25440,7,29,428,2613,0
comp_917,IT,10,2,5,91,272,1496,1
comp_918,energy,1280,320,8,95,621,4587,0
comp_919,finance,79470,19868,3,51,139,1096,1
comp_920,finance,59350,29675,8,82,197,769,0
comp_921,retail,26530,8843,9,92,1138,3123,1
comp_922,retail,35390,8848,9,81,123,434,1
comp_923,retail,22450,5612,3,20,439,1931,1
comp_924,gov,33780,11260,9,32,473,3202,0
comp_925,IT,50040,25020,5,69,189,510,1
comp_926,gov,40510,20255,8,28,117,266,0
comp_927,retail,32680,10893,3,91,851,1524,1
comp_928,energy,85060,21265,3,89,722,1079,1
comp_929,gov,61750,30875,6,99,360,1112,0
comp_930,service,6210,1552,3,37,853,939,1
comp_931,IT,83660,27887,4,44,231,1283,1
comp_932,retail,92350,23088,3,57,384,588,1
comp_933,retail,94180,31393,4,27,856,973,1
comp_934,finance,53110,26555,4,99,831,5334,1
comp_935,consulting,98700,24675,3,51,779,2954,1
comp_936,retail,41270,20635,3,76,619,3038,1
comp_937,retail,67910,33955,3,51,1048,5452,1
comp_938,health,33190,11063,5,80,392,2110,0
comp_939,finance,33120,11040,6,60,385,404,0
comp_940,gov,6510,2170,9,40,756,6996,0
comp_941,gov,14890,4963,7,68,146,550,0
comp_942,service,23370,11685,7,24,371,878,0
comp_943,gov,11390,5695,7,57,389,3127,0
comp_944,travel,83310,41655,8,69,764,1649,0
comp_945,service,82260,41130,8,82,619,2047,0
comp_946,travel,76270,38135,6,16,1038,1420,1
comp_947,retail,55560,13890,3,71,372,590,1
comp_948,consulting,59950,29975,3,51,407,1995,1
comp_949,consulting,58890,19630,9,42,232,2221,1
comp_950,travel,91730,22932,9,84,1177,5133,0
comp_951,service,81040,40520,7,36,354,1226,0
comp_952,retail,15790,3948,6,31,788,1731,1
comp_953,service,92380,23095,9,70,412,2329,0
comp_954,IT,43650,14550,7,57,200,217,1
comp_955,consulting,67590,16898,6,45,547,2881,1
comp_956,consulting,14500,7250,6,96,759,1066,1
comp_957,health,72390,36195,6,57,706,1345,0
comp_958,consulting,27210,13605,6,15,697,2865,1
comp_959,finance,45420,11355,7,14,1065,1799,1
comp_960,gov,94520,23630,3,12,932,1713,1
comp_961,finance,60910,30455,8,12,424,944,1
comp_962,service,20580,6860,9,67,824,3055,0
comp_963,health,17460,8730,9,86,143,273,0
comp_964,health,96360,32120,8,93,602,2664,0
comp_965,finance,63400,21133,7,47,289,662,0
comp_966,retail,60620,20207,3,25,1108,1127,1
comp_967,health,10070,2518,3,96,320,541,1
comp_968,finance,80810,26937,4,30,537,2800,1
comp_969,energy,7230,3615,5,75,449,1351,0
comp_970,service,7280,1820,3,85,1069,1152,1
comp_971,health,5300,1767,8,68,814,5413,0
comp_972,service,77810,38905,9,81,499,2612,0
comp_973,gov,71000,17750,7,21,315,635,0
comp_974,retail,81780,20445,3,87,309,1749,1
comp_975,travel,82990,41495,6,18,755,3853,1
comp_976,finance,98360,49180,4,66,1043,4090,1
comp_977,health,32780,16390,7,73,1038,1831,0
comp_978,consulting,39750,13250,4,68,664,1777,1
comp_979,energy,39860,9965,7,48,971,2951,0
comp_980,energy,70910,17728,7,59,1001,7516,0
comp_981,travel,90870,22718,7,15,1195,4615,1
comp_982,gov,41350,20675,8,77,968,9011,0
comp_983,IT,43200,14400,9,14,909,1841,1
comp_984,gov,28140,9380,8,46,896,2582,0
comp_985,travel,61850,15462,9,78,211,289,0
comp_986,consulting,41800,20900,4,77,1083,11271,1
comp_987,energy,24920,6230,6,19,520,525,1
comp_988,gov,71040,23680,4,57,871,5846,1
comp_989,energy,47440,23720,7,92,491,1102,0
comp_990,retail,47560,15853,3,85,368,859,1
comp_991,health,93390,23348,3,85,620,1513,1
comp_992,consulting,51170,25585,7,44,200,780,1
comp_993,finance,39620,19810,8,56,832,4626,0
comp_994,health,43940,14647,3,24,231,846,1
comp_995,gov,70820,23607,6,70,506,3138,0
comp_996,service,53170,17723,5,36,104,547,0
comp_997,travel,49560,12390,6,90,458,791,0
comp_998,retail,7940,3970,5,70,438,4464,1
comp_999,health,33220,11073,4,69,364,1881,1
comp_1000,gov,61560,15390,3,96,748,4355,1
comp_1001,travel,63500,21167,7,90,226,1706,0
comp_1002,energy,75940,25313,4,30,1138,2822,1
comp_1003,gov,1750,583,5,86,398,2266,0
comp_1004,gov,17750,8875,9,12,546,2076,1
comp_1005,gov,70180,35090,5,69,553,2814,0
comp_1006,energy,4180,1393,5,77,119,991,0
comp_1007,IT,1440,480,6,13,105,354,1
comp_1008,consulting,16480,8240,7,73,1010,7012,1
comp_1009,finance,57190,14298,8,17,918,922,1
comp_1010,travel,74120,37060,3,89,145,914,1
comp_1011,service,22310,5578,4,83,526,1131,1
comp_1012,energy,9350,4675,9,69,562,3346,0
comp_1013,finance,21480,5370,4,76,1066,5813,1
comp_1014,consulting,35290,17645,3,64,795,7301,1
